採樣分區,縣市,測站名稱,水體分類等級,採樣日期,測站編號,卡爾森指數,採樣深度,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,透明度,葉綠素a,總磷,正磷酸鹽,濁度,懸浮固體,化學需氧量,氨氮,總硬度,總鹼度,硝酸鹽氮,亞硝酸鹽氮,總有機碳,有機氮,總凱氏氮,備註
,,,,,,,m,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,m,μg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
仁義潭水庫,嘉義縣,仁義潭水庫二,甲,2017/9/14 上午 08:58:00,2160,43,0.5,28.6,31.2,8.6,346,--,8.2,113.3,2.2,2.4,0.012,--,1.7,2.1,4.0,<0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫二,甲,2017/8/16 上午 09:14:00,2160,48,0.5,32.6,32.2,8.6,322,--,10.2,142.8,1.6,4.7,0.018,--,2.8,3.7,6.8,0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫二,甲,2017/6/29 上午 09:19:00,2160,46,0.5,30.6,31.7,8.6,380,--,8.6,117.7,1.6,3.5,0.014,--,2.4,3.2,<4.0,0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫二,甲,2017/5/17 上午 09:25:00,2160,57,0.5,24.5,27.6,8.5,425,--,7.2,92.4,0.5,4.3,0.034,--,13,12.3,7.8,0.04,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫二,甲,2017/4/18 上午 09:15:00,2160,48,0.5,29.5,29.0,8.5,405,--,8.4,110.0,1.3,2.2,0.023,--,4.8,4.8,5.1,<0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫二,甲,2017/3/14 上午 09:22:00,2160,44,0.5,16.5,22.0,8.6,386,--,9.1,105.0,1.6,1.4,0.016,--,2.6,4.7,4.4,<0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫二,甲,2017/2/14 上午 09:48:00,2160,42,0.5,20.8,20.6,8.6,385,--,9.2,102.1,1.3,0.8,0.014,--,3.3,2.8,<4.0,0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫二,甲,2017/1/12 上午 09:16:00,2160,46,0.5,24.0,22.9,8.5,377,--,10.0,116.0,1.7,2.9,0.016,--,2.3,3.2,5.0,0.03,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/12/13 上午 08:55:00,2161,45,0.5,21.7,22.7,8.5,393,--,7.3,85.0,2.4,3.7,0.015,--,1.5,2.2,4.5,0.03,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/11/15 上午 09:00:00,2161,44,0.5,23.0,25.8,8.4,378,--,6.9,85.6,2.7,3.8,0.014,--,2.1,1.9,<4.0,0.02,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/10/18 上午 09:10:00,2161,47,0.5,31.4,30.1,8.4,355,--,6.8,90.7,1.6,3.2,0.018,--,3.5,3.6,<4.0,0.03,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/9/14 上午 09:11:00,2161,41,0.5,29.6,31.0,8.6,344,--,8.4,115.8,2.3,1.8,0.012,--,1.7,2.3,4.3,<0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/8/16 上午 08:59:00,2161,48,0.5,32.4,31.7,8.6,326,--,9.5,130.9,1.6,3.6,0.019,--,2.7,3.7,5.8,0.02,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/6/29 上午 09:09:00,2161,44,0.5,31.0,31.3,8.6,390,--,8.4,114.3,1.7,2.8,0.012,--,2.4,2.9,<4.0,0.02,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/5/17 上午 09:14:00,2161,56,0.5,24.4,27.4,8.6,424,--,7.8,100.2,0.7,4.9,0.042,--,13,11.5,6.7,0.03,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/4/18 上午 09:05:00,2161,47,0.5,29.2,28.1,8.6,406,--,8.6,110.0,1.4,1.6,0.024,--,5.7,5.0,6.4,0.03,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/3/14 上午 09:08:00,2161,43,0.5,16.6,21.7,8.6,389,--,9.2,105.9,1.6,1.1,0.016,--,2.9,4.6,4.4,<0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/2/14 上午 09:30:00,2161,42,0.5,20.9,20.5,8.6,386,--,9.0,100.1,1.5,0.7,0.018,--,3.4,3.4,5.0,0.02,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫三,甲,2017/1/12 上午 09:35:00,2161,49,0.5,24.0,22.9,8.5,374,--,9.9,114.9,1.3,3.3,0.022,--,2.2,2.6,5.7,0.03,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/12/13 上午 08:45:00,2162,45,0.5,21.5,22.5,8.4,395,--,7.2,83.9,2.3,4.1,0.015,--,1.9,1.8,<4.0,0.04,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/11/15 上午 08:46:00,2162,41,0.5,22.8,25.9,8.2,377,--,6.4,78.9,2.7,2.2,0.012,--,1.8,1.8,<4.0,0.02,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/10/18 上午 08:55:00,2162,48,0.5,30.6,30.1,8.4,359,--,6.8,89.8,1.3,2.5,0.023,--,2.8,3.7,<4.0,0.03,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/9/14 上午 08:40:00,2162,42,0.5,28.5,30.8,8.6,341,--,8.4,114.7,2.3,1.9,0.012,--,1.6,2.2,4.2,<0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/8/16 上午 08:42:00,2162,48,0.5,32.3,31.3,8.6,331,--,9.6,131.6,1.6,4.5,0.019,--,3.4,4.0,5.9,0.02,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/6/29 上午 08:58:00,2162,44,0.5,30.8,31.2,8.6,376,--,8.4,113.7,1.7,3.2,0.011,--,2.6,3.0,<4.0,0.02,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/5/17 上午 09:00:00,2162,56,0.5,23.8,27.3,8.6,425,--,7.6,97.5,0.6,3.8,0.037,--,10,7.7,6.5,0.02,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/4/18 上午 08:55:00,2162,46,0.5,28.9,27.9,8.6,410,--,8.9,114.2,1.6,2.0,0.020,--,4.1,4.0,6.8,<0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/3/14 上午 08:55:00,2162,40,0.5,16.4,21.7,8.6,387,--,9.0,103.0,1.5,0.5,0.015,--,2.5,4.5,4.4,<0.01,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/2/14 上午 08:47:00,2162,45,0.5,21.0,19.6,8.5,387,--,8.8,95.6,1.6,2.0,0.016,--,3.4,3.1,5.3,0.02,--,--,--,--,--,--,--
仁義潭水庫,嘉義縣,仁義潭水庫四,甲,2017/1/12 上午 10:15:00,2162,46,0.5,23.9,23.0,8.6,370,--,9.8,112.5,1.6,3.0,0.014,--,2.0,2.8,4.5,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/12/7 上午 09:50:00,2163,49,0.5,27.5,25.5,8.1,305,--,6.3,78.3,1.6,2.3,0.035,--,4.0,3.9,<4.0,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/11/15 上午 09:50:00,2163,41,0.5,27.9,26.7,8.1,273,--,6.0,75.4,1.8,1.2,0.012,--,3.0,2.6,<4.0,0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/10/12 上午 09:50:00,2163,48,0.5,31.2,29.5,8.6,231,--,7.8,105.9,1.4,4.2,0.016,--,3.4,3.8,7.8,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/9/8 上午 09:50:00,2163,50,0.5,32.2,30.1,8.9,222,--,8.8,117.5,1.5,4.8,0.025,--,3.8,3.5,9.0,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/8/17 上午 09:50:00,2163,46,0.5,30.5,30.7,8.8,224,--,10.8,149.4,1.6,3.4,0.013,--,3.2,3.7,7.8,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/6/22 上午 10:05:00,2163,51,0.5,32.6,28.5,8.4,240,--,8.7,112.7,1.9,6.9,0.029,--,11,7.8,5.5,0.03,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/5/11 上午 10:35:00,2163,49,0.5,32.0,29.9,8.2,348,--,8.0,105.6,1.3,3.0,0.025,--,5.5,4.2,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/4/14 上午 10:00:00,2163,51,0.5,25.6,25.2,8.5,285,--,8.4,102.6,1.0,6.4,0.016,--,6.3,5.4,<4.0,0.03,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/3/7 上午 10:37:00,2163,44,0.5,22.3,22.5,8.4,355,--,8.3,95.3,1.6,2.1,0.014,--,2.7,4.4,<4.0,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/2/6 上午 10:12:00,2163,44,0.5,23.2,23.1,8.0,264,--,7.4,88.2,1.3,1.0,0.019,--,4.6,3.6,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫一,乙,2017/1/11 上午 09:45:00,2163,42,0.5,23.6,24.9,8.2,256,--,6.6,79.9,1.8,0.9,0.018,--,2.8,3.1,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/12/7 上午 10:03:00,2164,45,0.5,28.1,25.9,8.1,284,--,6.2,77.2,1.6,1.6,0.019,--,4.6,3.9,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/11/15 上午 10:09:00,2164,42,0.5,27.8,26.9,8.1,270,--,5.8,73.7,1.4,1.2,0.010,--,2.6,2.2,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/10/12 上午 10:05:00,2164,47,0.5,31.4,30.2,8.6,231,--,7.7,105.8,1.5,2.6,0.018,--,4.1,4.8,5.3,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/9/8 上午 10:20:00,2164,49,0.5,32.0,30.2,8.9,221,--,8.8,116.8,1.4,5.7,0.017,--,3.7,4.2,7.7,0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/8/17 上午 10:05:00,2164,45,0.5,30.3,30.3,8.8,225,--,10.8,148.8,1.9,4.9,0.011,--,3.6,3.7,6.9,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/6/22 上午 10:22:00,2164,54,0.5,32.8,28.8,8.6,232,--,9.3,121.1,1.3,8.0,0.034,--,11,8.1,7.2,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/5/11 上午 10:50:00,2164,52,0.5,32.2,29.6,8.4,321,--,8.1,106.4,1.3,3.3,0.043,--,5.8,5.2,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/4/14 上午 10:15:00,2164,48,0.5,25.8,25.5,8.5,287,--,8.3,101.8,1.1,3.5,0.015,--,7.0,5.8,<4.0,0.04,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/3/7 上午 10:53:00,2164,45,0.5,22.3,22.6,8.4,271,--,8.2,95.4,1.6,2.0,0.018,--,4.0,5.3,<4.0,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/2/6 上午 10:26:00,2164,42,0.5,23.2,23.0,8.1,258,--,7.3,86.6,1.4,0.6,0.017,--,5.0,3.6,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫二,乙,2017/1/11 上午 09:59:00,2164,40,0.5,23.8,23.9,8.4,248,--,6.8,80.1,2.2,0.8,0.014,--,2.1,2.9,<4.0,0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/12/7 上午 10:11:00,2165,44,0.5,28.4,25.5,8.2,286,--,6.2,77.7,1.5,1.6,0.015,--,4.2,3.4,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/11/15 上午 10:24:00,2165,42,0.5,27.9,26.9,8.1,271,--,6.3,80.0,1.7,1.2,0.012,--,2.7,2.5,4.0,0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/10/12 上午 10:15:00,2165,46,0.5,31.6,30.1,8.6,231,--,8.0,108.9,1.4,3.1,0.014,--,3.4,3.8,7.1,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/9/8 上午 10:30:00,2165,48,0.5,32.0,30.2,8.9,220,--,8.7,116.2,1.5,3.8,0.017,--,3.5,3.2,8.8,0.03,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/8/17 上午 10:16:00,2165,45,0.5,30.6,30.7,8.8,229,--,10.0,138.1,1.9,3.5,0.013,--,3.2,3.2,6.8,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/6/22 上午 10:33:00,2165,56,0.5,33.0,29.0,8.6,233,--,8.9,115.5,1.2,10.3,0.039,--,12,8.8,5.9,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/5/11 上午 11:01:00,2165,49,0.5,32.2,30.1,8.4,323,--,7.9,104.9,1.1,2.9,0.021,--,6.8,5.0,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/4/14 上午 10:25:00,2165,54,0.5,25.9,25.3,8.6,286,--,8.6,104.5,0.9,7.7,0.026,--,9.2,7.4,<4.0,0.03,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/3/7 上午 11:05:00,2165,44,0.5,22.4,22.7,8.3,264,--,8.4,96.8,1.7,2.1,0.015,--,3.9,4.3,<4.0,0.06,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/2/6 上午 10:37:00,2165,43,0.5,23.3,23.0,8.1,260,--,7.2,85.4,1.6,1.0,0.017,--,4.1,2.8,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫三,乙,2017/1/11 上午 10:09:00,2165,40,0.5,24.3,23.6,8.1,239,--,6.9,81.6,2.5,1.0,0.014,--,2.5,2.7,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/12/7 上午 10:24:00,2166,45,0.5,28.9,25.7,8.2,284,--,6.8,85.8,1.6,1.7,0.020,--,6.0,5.4,5.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/11/15 上午 10:35:00,2166,42,0.5,27.9,27.0,8.2,272,--,6.5,82.0,1.4,1.5,0.010,--,3.2,2.8,<4.0,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/10/12 上午 10:28:00,2166,47,0.5,32.0,30.2,8.5,237,--,7.7,105.5,1.4,3.0,0.016,--,3.4,3.6,6.6,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/9/8 上午 10:45:00,2166,49,0.5,32.1,30.2,9.0,222,--,8.7,116.7,1.4,6.0,0.014,--,3.0,3.6,8.0,0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/8/17 上午 10:35:00,2166,45,0.5,30.8,30.9,8.8,230,--,10.6,147.0,1.7,4.5,0.011,--,3.5,4.0,12.2,0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/6/22 上午 10:50:00,2166,52,0.5,33.1,29.6,8.5,232,--,8.3,109.3,1.3,6.8,0.025,--,12,8.3,5.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/5/11 上午 11:15:00,2166,51,0.5,32.4,29.9,8.4,337,--,7.9,104.6,0.8,2.3,0.025,--,12,8.2,<4.0,0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/4/14 上午 10:40:00,2166,53,0.5,26.3,25.8,8.4,305,--,7.7,96.0,0.7,3.1,0.029,--,15,11.3,<4.0,0.05,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/3/7 上午 11:17:00,2166,44,0.5,22.4,22.9,8.3,272,--,8.2,95.7,1.6,1.4,0.017,--,4.4,4.4,<4.0,0.03,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/2/6 上午 10:51:00,2166,45,0.5,23.5,23.0,8.2,257,--,7.5,88.9,1.2,1.1,0.018,--,4.7,4.2,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫四,乙,2017/1/11 上午 10:23:00,2166,41,0.5,24.6,23.8,8.1,250,--,6.9,83.2,2.2,0.9,0.016,--,1.9,2.8,<4.0,0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫五,乙,2017/12/7 上午 10:42:00,2167,47,0.5,29.2,26.0,8.3,286,--,7.4,92.6,1.5,1.9,0.026,--,8.7,7.5,7.1,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫五,乙,2017/11/15 上午 10:54:00,2167,46,0.5,27.8,27.2,8.3,275,--,6.4,81.1,1.0,1.8,0.014,--,5.4,4.4,<4.0,0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫五,乙,2017/10/12 上午 10:47:00,2167,48,0.5,32.1,30.6,8.5,247,--,7.9,108.9,1.3,4.0,0.017,--,3.6,3.4,5.8,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫五,乙,2017/9/8 上午 11:05:00,2167,47,0.5,31.8,30.4,8.9,232,--,8.7,115.9,1.5,3.9,0.014,--,3.7,4.2,8.1,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫五,乙,2017/8/17 上午 10:57:00,2167,45,0.5,32.1,31.4,8.8,231,--,10.0,138.7,1.8,4.9,0.010,--,3.3,3.4,7.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫五,乙,2017/6/22 上午 11:11:00,2167,54,0.5,33.4,29.5,8.4,238,--,8.6,112.6,1.4,7.3,0.036,--,18,12.0,5.0,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫五,乙,2017/5/11 上午 11:30:00,2167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
曾文水庫,嘉義縣,曾文水庫五,乙,2017/4/14 上午 10:56:00,2167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
曾文水庫,嘉義縣,曾文水庫五,乙,2017/3/7 上午 11:35:00,2167,44,0.5,22.4,22.8,8.3,274,--,8.0,92.6,1.5,1.1,0.019,--,6.0,6.0,<4.0,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫五,乙,2017/2/6 上午 11:09:00,2167,47,0.5,24.2,23.1,8.1,257,--,7.4,88.6,1.1,1.4,0.020,--,5.5,4.0,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫五,乙,2017/1/11 上午 10:45:00,2167,42,0.5,24.9,23.8,8.2,253,--,7.8,92.1,2.1,1.2,0.016,--,2.5,5.0,<4.0,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫六,乙,2017/12/7 上午 10:55:00,2168,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
曾文水庫,嘉義縣,曾文水庫六,乙,2017/11/15 上午 11:10:00,2168,52,0.5,27.8,27.2,8.3,280,--,6.6,84.2,0.7,2.2,0.028,--,7.6,6.9,<4.0,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫六,乙,2017/10/12 上午 11:05:00,2168,50,0.5,32.4,30.4,8.4,259,--,7.4,101.1,1.2,3.6,0.024,--,8.0,7.0,4.4,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫六,乙,2017/9/8 上午 11:21:00,2168,48,0.5,31.6,30.7,8.8,240,--,8.6,115.9,1.3,4.5,0.014,--,2.8,4.4,7.7,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫六,乙,2017/8/17 上午 11:18:00,2168,45,0.5,32.4,31.6,8.7,244,--,9.1,127.9,1.5,4.2,0.009,--,3.3,3.0,6.4,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫六,乙,2017/6/22 上午 11:32:00,2168,56,0.5,33.7,29.8,8.5,247,--,9.0,118.2,0.9,7.3,0.034,--,21,15.5,6.3,<0.01,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫六,乙,2017/5/11 上午 11:30:00,2168,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
曾文水庫,嘉義縣,曾文水庫六,乙,2017/4/14 上午 10:56:00,2168,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
曾文水庫,嘉義縣,曾文水庫六,乙,2017/3/7 上午 11:47:00,2168,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
曾文水庫,嘉義縣,曾文水庫六,乙,2017/2/6 上午 11:26:00,2168,49,0.5,24.4,23.3,8.2,271,--,7.8,93.1,0.9,1.7,0.022,--,7.3,6.5,4.2,0.02,--,--,--,--,--,--,--
曾文水庫,嘉義縣,曾文水庫六,乙,2017/1/11 上午 11:01:00,2168,43,0.5,25.4,24.2,8.3,255,--,8.8,104.6,1.9,1.3,0.017,--,2.4,2.9,<4.0,0.01,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/12/11 上午 10:23:00,2169,47,0.5,30.2,23.2,8.1,269,--,6.9,80.6,1.4,3.5,0.014,--,3.5,4.2,4.1,0.05,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/11/14 上午 10:43:00,2169,39,0.5,28.5,26.3,8.2,256,--,7.5,94.0,3.4,2.2,0.010,--,1.4,1.4,<4.0,0.02,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/10/23 下午 03:50:00,2169,42,0.5,32.1,27.9,8.5,261,--,9.6,122.5,2.6,2.0,0.014,--,1.4,1.9,<4.0,0.02,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/9/11 上午 11:55:00,2169,44,0.5,31.5,31.3,8.7,251,--,8.5,116.8,1.8,2.0,0.016,--,2.0,2.8,7.9,<0.01,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/8/16 上午 10:55:00,2169,43,0.5,32.3,31.6,8.8,255,--,9.2,125.8,3.3,3.4,0.016,--,2.3,2.4,7.5,0.02,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/6/16 上午 10:47:00,2169,50,0.5,30.2,29.5,8.4,275,--,7.4,97.9,1.0,3.9,0.018,--,7.2,5.8,<4.0,0.02,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/5/12 上午 10:01:00,2169,45,0.5,33.5,30.4,8.6,277,--,8.1,109.2,1.8,1.8,0.020,--,2.9,2.8,<4.0,0.01,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/4/24 上午 10:24:00,2169,42,0.5,26.3,26.2,8.6,277,--,8.5,105.3,1.8,1.6,0.012,--,2.8,2.8,7.0,0.03,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/3/13 上午 10:35:00,2169,41,0.5,29.0,23.5,8.3,263,--,8.4,99.6,1.8,1.0,0.012,--,2.3,2.7,<4.0,<0.01,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/2/6 上午 10:22:00,2169,48,0.5,21.7,21.4,8.1,267,--,8.0,91.6,1.0,1.4,0.026,--,5.8,4.4,<4.0,0.02,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫一,甲,2017/1/10 下午 03:52:00,2169,46,0.5,26.0,23.1,8.3,279,--,8.9,104.2,1.4,2.4,0.016,--,3.7,4.1,4.5,0.02,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫二,甲,2017/12/11 上午 10:32:00,2170,47,0.5,30.6,23.0,8.2,268,--,7.3,85.7,1.4,2.9,0.016,--,3.1,4.0,<4.0,0.04,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫二,甲,2017/12/11 上午 10:41:00,2170,--,13.1,30.6,22.8,8.1,265,--,7.0,82.0,--,2.8,0.015,--,2.7,4.8,<4.0,0.04,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫二,甲,2017/12/11 上午 10:36:00,2170,--,7.1,30.6,22.9,8.2,266,--,7.3,84.3,--,2.1,0.017,--,2.2,4.5,<4.0,0.04,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫二,甲,2017/11/14 上午 10:56:00,2170,40,0.5,28.5,26.3,8.2,257,--,7.8,97.5,2.9,2.0,0.011,--,1.4,1.9,<4.0,0.02,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫二,甲,2017/11/14 上午 11:06:00,2170,--,12.4,28.5,25.8,8.0,256,--,6.4,79.4,--,1.5,0.013,--,3.2,3.6,<4.0,0.02,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫二,甲,2017/11/14 上午 11:01:00,2170,--,6.7,28.5,25.9,8.2,255,--,7.7,95.4,--,2.3,0.010,--,2.0,2.3,<4.0,0.01,--,--,--,--,--,--,--
烏山頭水庫,臺南市,烏山頭水庫二,甲,2017/10/23 下午 04:06:00,2170,45,0.5,31.4,27.8,8.5,255,--,9.7,123.6,1.5,1.8,0.016,--,3.2,3.4,<4.0,0.03,--,--,--,--,--,--,--
