採樣分區,縣市,測站名稱,水體分類等級,採樣日期,測站編號,卡爾森指數,採樣深度,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,透明度,葉綠素a,總磷,正磷酸鹽,濁度,懸浮固體,化學需氧量,氨氮,總硬度,總鹼度,硝酸鹽氮,亞硝酸鹽氮,總有機碳,有機氮,總凱氏氮,備註
,,,,,,,m,℃,℃,　,μmho/cm25℃,mg/L,mg/L,%,m,μg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
南化水庫,臺南市,南化水庫一,乙,2019/7/2 上午 11:24:00,2178,--,27.9,27.3,25.8,8.00,363,--,5.8,72.8,--,12.9,0.012,--,2.6,2.6,5.3,0.01,--,--,--,--,1.15,--,--
南化水庫,臺南市,南化水庫一,乙,2019/6/10 上午 11:21:00,2178,41,0.5,27.3,30.9,8.51,412,--,8.4,114.4,1.8,2.3,0.008,--,2.7,2.8,4.0,0.01,--,--,--,--,0.98,--,--
南化水庫,臺南市,南化水庫一,乙,2019/6/10 上午 11:32:00,2178,--,25.9,27.3,25.6,8.16,393,--,7.3,90.8,--,1.7,0.015,--,2.5,2.5,<4.0,0.01,--,--,--,--,1.03,--,--
南化水庫,臺南市,南化水庫一,乙,2019/5/10 上午 10:49:00,2178,45,0.5,27.1,27.6,8.42,383,--,7.8,100.8,1.4,2.1,0.013,--,4.2,3.8,4.8,0.03,--,--,--,--,1.79,--,--
南化水庫,臺南市,南化水庫一,乙,2019/5/10 上午 11:01:00,2178,--,18.7,27.1,25.6,8.27,392,--,7.0,87.6,--,1.7,0.022,--,18,14.6,5.8,0.05,--,--,--,--,0.78,--,--
南化水庫,臺南市,南化水庫一,乙,2019/4/18 下午 02:40:00,2178,41,0.5,29.5,28.5,8.47,335,--,8.5,111.2,1.6,1.2,0.010,--,2.8,2.7,<4.0,0.02,--,--,--,--,0.85,--,--
南化水庫,臺南市,南化水庫一,乙,2019/4/18 下午 02:50:00,2178,--,13.3,29.5,23.8,7.83,356,--,3.1,37.2,--,1.1,0.011,--,8.2,4.7,<4.0,0.02,--,--,--,--,0.82,--,--
南化水庫,臺南市,南化水庫一,乙,2019/3/15 上午 10:15:00,2178,45,0.5,21.7,23.2,8.48,350,--,7.9,93.2,1.5,2.0,0.014,--,4.9,3.6,<4.0,<0.01,--,--,--,--,1.05,--,--
南化水庫,臺南市,南化水庫一,乙,2019/3/15 上午 10:20:00,2178,--,17.5,21.7,22.5,8.20,358,--,6.4,75.1,--,0.8,0.018,--,7.9,5.3,<4.0,0.01,--,--,--,--,0.97,--,--
南化水庫,臺南市,南化水庫一,乙,2019/2/12 上午 10:23:00,2178,46,0.5,26.7,23.0,8.42,335,--,8.7,102.7,1.5,1.2,0.027,--,4.3,3.7,<4.0,<0.01,--,--,--,--,1.55,--,--
南化水庫,臺南市,南化水庫一,乙,2019/2/12 上午 10:30:00,2178,--,22.4,26.7,22.2,8.28,335,--,7.8,90.2,--,0.9,0.040,--,16,14.0,5.4,0.03,--,--,--,--,1.40,--,--
南化水庫,臺南市,南化水庫一,乙,2019/1/4 上午 10:24:00,2178,40,0.5,25.6,24.1,8.35,333,--,8.2,98.1,1.4,0.8,0.009,--,4.5,3.7,<4.0,0.01,--,--,--,--,1.32,--,--
南化水庫,臺南市,南化水庫一,乙,2019/1/4 上午 10:29:00,2178,--,26.5,25.6,24.2,8.24,331,--,8.0,95.4,--,0.9,0.010,--,4.8,8.9,<4.0,<0.01,--,--,--,--,1.32,--,--
南化水庫,臺南市,南化水庫二,乙,2019/12/10 上午 10:49:00,2179,45,0.5,26.9,24.1,8.33,339,--,8.0,96.2,1.4,2.8,0.012,--,4.4,4.8,<4.0,0.01,--,--,--,--,0.97,--,--
南化水庫,臺南市,南化水庫二,乙,2019/12/10 上午 10:55:00,2179,--,8.4,26.9,23.7,8.34,340,--,7.9,94.4,--,2.1,0.012,--,7.4,8.6,<4.0,0.02,--,--,--,--,0.72,--,--
南化水庫,臺南市,南化水庫二,乙,2019/11/11 上午 11:47:00,2179,41,0.5,30.3,27.5,8.30,344,--,7.1,90.8,3.0,2.3,0.011,--,2.2,2.6,5.8,0.02,--,--,--,--,0.96,--,--
南化水庫,臺南市,南化水庫二,乙,2019/11/11 上午 11:59:00,2179,--,10.8,30.3,26.4,8.28,346,--,7.0,88.6,--,3.6,0.011,--,2.4,2.6,<4.0,0.03,--,--,--,--,0.92,--,--
南化水庫,臺南市,南化水庫二,乙,2019/10/8 上午 11:19:00,2179,45,0.5,30.2,29.1,8.54,337,--,8.5,112.4,2.0,4.3,0.013,--,2.2,2.1,6.4,0.01,--,--,--,--,1.02,--,--
南化水庫,臺南市,南化水庫二,乙,2019/10/8 上午 11:31:00,2179,--,12.3,30.2,27.8,8.14,327,--,6.3,81.1,--,3.3,0.014,--,7.8,8.0,<4.0,0.02,--,--,--,--,0.90,--,--
南化水庫,臺南市,南化水庫二,乙,2019/9/18 上午 11:31:00,2179,46,0.5,32.3,30.0,8.54,334,--,8.0,108.2,1.8,3.3,0.015,--,4.1,3.5,4.8,0.01,--,--,--,--,1.21,--,--
南化水庫,臺南市,南化水庫二,乙,2019/9/18 上午 11:40:00,2179,--,12.1,32.3,26.9,7.90,315,--,4.7,60.2,--,1.8,0.008,--,13,12.2,<4.0,0.02,--,--,--,--,1.07,--,--
南化水庫,臺南市,南化水庫二,乙,2019/8/29 上午 11:48:00,2179,52,0.5,29.8,31.9,8.66,321,--,9.1,126.4,1.2,7.7,0.020,--,8.9,6.2,<4.0,0.02,--,--,--,--,1.16,--,--
南化水庫,臺南市,南化水庫二,乙,2019/8/29 下午 12:01:00,2179,--,12.7,29.8,27.0,8.09,308,--,6.7,85.6,--,2.7,0.016,--,33,24.1,<4.0,0.03,--,--,--,--,1.06,--,--
南化水庫,臺南市,南化水庫二,乙,2019/7/2 上午 10:42:00,2179,48,0.5,26.9,29.3,8.62,374,--,8.3,111.7,2.5,15.2,0.011,--,2.8,2.7,5.3,0.01,--,--,--,--,1.27,--,--
南化水庫,臺南市,南化水庫二,乙,2019/7/2 上午 10:53:00,2179,--,12.9,26.9,26.7,7.93,380,--,4.6,59.4,--,2.6,0.011,--,12,12.4,4.8,0.01,--,--,--,--,1.21,--,--
南化水庫,臺南市,南化水庫二,乙,2019/6/10 上午 10:53:00,2179,45,0.5,26.9,30.3,8.49,434,--,8.1,110.4,1.4,3.3,0.011,--,2.0,2.2,4.0,0.01,--,--,--,--,1.09,--,--
南化水庫,臺南市,南化水庫二,乙,2019/6/10 上午 11:03:00,2179,--,8.8,26.9,28.1,8.36,425,--,8.0,104.7,--,3.1,0.010,--,4.1,3.9,4.5,0.01,--,--,--,--,1.09,--,--
南化水庫,臺南市,南化水庫二,乙,2019/5/10 上午 11:25:00,2179,50,0.5,27.3,27.9,8.39,410,--,8.0,104.4,0.8,4.8,0.012,--,7.9,7.5,4.3,0.04,--,--,--,--,1.14,--,--
南化水庫,臺南市,南化水庫二,乙,2019/5/10 上午 11:40:00,2179,--,2.9,27.3,26.0,8.08,464,--,6.3,79.2,--,2.2,0.015,--,11,10.4,4.8,0.04,--,--,--,--,1.48,--,--
南化水庫,臺南市,南化水庫二,乙,2019/4/18 下午 02:30:00,2179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫二,乙,2019/4/18 下午 02:30:00,2179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫二,乙,2019/3/15 上午 09:57:00,2179,50,0.5,21.5,23.5,8.34,364,--,7.8,92.9,0.9,2.0,0.025,--,9.8,7.6,4.3,0.02,--,--,--,--,0.99,--,--
南化水庫,臺南市,南化水庫二,乙,2019/3/15 上午 10:01:00,2179,--,3.3,21.5,23.6,8.37,363,--,7.8,93.2,--,1.2,0.025,--,8.5,8.6,<4.0,<0.01,--,--,--,--,0.95,--,--
南化水庫,臺南市,南化水庫二,乙,2019/2/12 上午 09:52:00,2179,49,0.5,26.5,23.5,8.39,339,--,8.5,100.7,0.9,1.7,0.022,--,7.9,7.5,4.8,0.04,--,--,--,--,1.60,--,--
南化水庫,臺南市,南化水庫二,乙,2019/2/12 上午 09:59:00,2179,--,5.5,26.5,22.8,8.28,336,--,7.8,91.5,--,1.6,0.022,--,6.8,7.0,4.9,0.01,--,--,--,--,1.45,--,--
南化水庫,臺南市,南化水庫二,乙,2019/1/4 上午 10:02:00,2179,46,0.5,25.1,23.7,8.30,335,--,8.5,100.8,1.2,1.6,0.017,--,4.5,5.4,<4.0,<0.01,--,--,--,--,1.39,--,--
南化水庫,臺南市,南化水庫二,乙,2019/1/4 上午 10:07:00,2179,--,10.0,25.1,23.6,8.29,335,--,8.6,101.5,--,1.3,0.009,--,3.4,9.1,<4.0,0.01,--,--,--,--,1.52,--,--
南化水庫,臺南市,南化水庫三,乙,2019/12/10 上午 10:37:00,2180,47,0.5,26.8,24.3,8.20,350,--,8.4,102.2,1.2,3.0,0.013,--,8.7,9.0,<4.0,0.02,--,--,--,--,0.90,--,--
南化水庫,臺南市,南化水庫三,乙,2019/11/11 上午 11:27:00,2180,44,0.5,30.3,28.0,8.32,362,--,7.5,97.4,3.0,4.2,0.014,--,3.5,3.5,4.8,0.02,--,--,--,--,0.97,--,--
南化水庫,臺南市,南化水庫三,乙,2019/10/8 上午 11:04:00,2180,48,0.5,29.7,29.8,8.40,363,--,8.0,107.6,1.4,4.8,0.014,--,3.5,3.2,<4.0,0.02,--,--,--,--,1.13,--,--
南化水庫,臺南市,南化水庫三,乙,2019/9/18 上午 11:14:00,2180,47,0.5,31.7,30.7,8.38,377,--,7.5,103.9,1.4,3.7,0.014,--,5.0,5.5,5.4,0.02,--,--,--,--,1.19,--,--
南化水庫,臺南市,南化水庫三,乙,2019/8/29 上午 10:50:00,2180,49,0.5,29.5,31.6,8.47,382,--,8.4,116.6,1.2,5.2,0.016,--,12,9.3,4.3,0.03,--,--,--,--,1.87,--,--
南化水庫,臺南市,南化水庫三,乙,2019/7/2 上午 10:23:00,2180,43,0.5,26.9,29.9,8.53,405,--,8.0,109.4,2.6,3.4,0.012,--,2.6,2.7,4.3,0.01,--,--,--,--,1.40,--,--
南化水庫,臺南市,南化水庫三,乙,2019/6/10 上午 10:37:00,2180,49,0.5,26.5,31.1,8.33,498,--,7.4,102.2,0.6,3.0,0.011,--,5.4,5.5,4.5,0.01,--,--,--,--,1.16,--,--
南化水庫,臺南市,南化水庫三,乙,2019/5/10 上午 10:30:00,2180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫三,乙,2019/4/18 下午 02:30:00,2180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫三,乙,2019/3/15 上午 09:50:00,2180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫三,乙,2019/2/12 上午 09:42:00,2180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫三,乙,2019/1/4 上午 09:45:00,2180,47,0.5,25.0,23.9,8.42,337,--,8.8,104.2,0.9,1.8,0.014,--,4.0,6.7,<4.0,<0.01,--,--,--,--,1.39,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/12/10 上午 09:40:00,2181,44,0.5,22.0,21.3,8.10,568,--,8.7,97.6,2.4,3.0,0.016,--,3.4,4.5,4.1,0.03,--,--,--,--,0.82,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/11/12 上午 09:31:00,2181,48,0.5,26.0,26.2,8.03,525,--,8.8,108.2,1.8,4.5,0.021,--,4.4,6.2,<4.0,0.03,--,--,--,--,0.81,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/10/15 上午 09:31:00,2181,51,0.5,31.0,29.8,8.03,482,--,7.6,100.4,1.2,4.8,0.023,--,5.2,6.3,<4.0,0.06,--,--,--,--,0.90,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/9/12 上午 09:33:00,2181,48,0.5,31.0,31.1,8.16,356,--,7.4,99.5,1.6,3.4,0.022,--,4.3,4.5,<4.0,0.06,--,--,--,--,0.87,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/8/15 上午 09:37:00,2181,48,0.5,28.5,29.5,8.17,352,--,7.1,94.6,1.4,2.4,0.024,--,6.0,5.9,<4.0,0.05,--,--,--,--,1.22,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/7/17 上午 09:48:00,2181,48,0.5,32.0,32.3,8.22,380,--,7.8,108.6,2.0,4.8,0.020,--,3.2,3.7,4.2,0.06,--,--,--,--,1.32,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/6/20 上午 09:43:00,2181,46,0.5,32.4,31.6,8.22,384,--,8.2,112.2,2.0,3.4,0.016,--,3.2,3.4,5.5,0.03,--,--,--,--,1.25,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/5/13 上午 09:42:00,2181,49,0.5,31.0,31.0,8.08,468,--,8.5,112.4,1.2,3.3,0.022,--,4.3,4.4,<4.0,0.04,--,--,--,--,0.87,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/4/17 上午 09:29:00,2181,48,0.5,26.0,27.6,8.32,576,--,7.1,89.8,1.8,3.4,0.026,--,4.5,5.0,<4.0,0.08,--,--,--,--,1.04,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/3/11 上午 10:00:00,2181,51,0.5,26.0,24.0,8.06,600,--,6.6,78.5,1.5,3.7,0.036,--,4.4,3.8,5.3,0.08,--,--,--,--,1.15,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/2/19 上午 09:45:00,2181,50,0.5,30.5,26.8,8.09,602,--,8.3,102.8,1.1,3.3,0.021,--,2.6,5.5,<4.0,0.04,--,--,--,--,1.34,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2019/1/7 上午 09:40:00,2181,46,0.5,28.9,23.6,8.34,590,--,8.5,98.9,1.5,1.7,0.023,--,3.4,3.8,<4.0,0.04,--,--,--,--,1.40,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/12/10 上午 09:57:00,2182,54,0.5,22.0,21.8,8.14,564,--,9.2,103.0,1.0,5.6,0.031,--,7.4,8.9,<4.0,0.02,--,--,--,--,0.68,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/12/10 上午 10:11:00,2182,--,2.9,22.0,21.1,8.02,570,--,8.4,94.4,--,4.2,0.025,--,5.6,7.6,<4.0,0.03,--,--,--,--,0.85,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/11/12 上午 09:47:00,2182,48,0.5,26.0,26.1,8.00,528,--,8.9,108.8,1.8,5.5,0.017,--,3.3,4.9,<4.0,0.02,--,--,--,--,0.83,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/11/12 上午 10:00:00,2182,--,2.8,26.0,25.9,7.92,541,--,8.1,99.6,--,4.3,0.026,--,8.4,10.6,<4.0,0.03,--,--,--,--,0.72,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/10/15 上午 09:47:00,2182,51,0.5,31.0,30.2,8.12,480,--,8.4,111.2,0.9,5.0,0.016,--,3.2,3.2,5.0,<0.01,--,--,--,--,1.22,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/10/15 上午 10:02:00,2182,--,2.0,31.0,29.4,7.98,484,--,5.6,73.2,--,3.4,0.021,--,4.9,5.6,<4.0,0.01,--,--,--,--,0.90,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/9/12 上午 09:51:00,2182,50,0.5,31.0,31.0,8.35,352,--,9.4,127.4,1.8,6.0,0.023,--,3.9,4.7,<4.0,0.01,--,--,--,--,1.52,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/9/12 上午 10:04:00,2182,--,3.6,31.0,28.9,7.78,384,--,5.8,75.4,--,4.0,0.023,--,15,13.4,<4.0,0.04,--,--,--,--,1.71,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/8/15 上午 09:53:00,2182,52,0.5,28.5,29.3,8.26,350,--,7.8,103.4,1.4,7.6,0.023,--,5.7,5.6,4.0,0.03,--,--,--,--,1.21,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/8/15 上午 10:06:00,2182,--,3.2,28.5,28.8,8.08,378,--,7.2,94.2,--,3.5,0.029,--,10,9.9,<4.0,0.03,--,--,--,--,1.14,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/7/17 上午 10:08:00,2182,50,0.5,32.1,32.4,8.31,379,--,7.9,109.8,1.8,10.0,0.017,--,2.1,3.0,5.8,0.03,--,--,--,--,1.83,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/7/17 上午 10:21:00,2182,--,2.3,32.1,31.3,7.94,414,--,5.9,80.8,--,5.8,0.029,--,14,15.1,5.0,0.05,--,--,--,--,1.86,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/6/20 上午 10:02:00,2182,48,0.5,32.4,31.6,8.28,389,--,8.0,110.6,1.8,5.3,0.016,--,3.4,3.3,5.3,0.04,--,--,--,--,1.31,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/6/20 上午 10:13:00,2182,--,2.1,32.4,29.0,7.86,405,--,5.2,67.8,--,4.5,0.025,--,8.1,8.2,4.9,0.08,--,--,--,--,1.29,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/5/13 上午 10:03:00,2182,51,0.5,31.0,30.5,8.28,473,--,8.8,117.0,1.2,5.8,0.019,--,3.9,6.2,<4.0,0.03,--,--,--,--,0.82,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/5/13 上午 10:16:00,2182,--,3.5,31.0,27.5,8.04,481,--,5.5,69.5,--,3.0,0.025,--,4.1,5.9,<4.0,0.07,--,--,--,--,0.96,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/4/17 上午 09:48:00,2182,50,0.5,26.0,27.5,8.37,580,--,7.0,89.0,1.6,6.1,0.022,--,3.8,4.7,<4.0,0.06,--,--,--,--,1.00,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/4/17 上午 10:00:00,2182,--,2.7,26.0,26.8,8.33,576,--,6.5,81.8,--,5.9,0.031,--,7.0,8.4,7.2,0.08,--,--,--,--,1.50,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/3/11 上午 10:12:00,2182,53,0.5,26.3,24.4,8.09,605,--,7.0,84.2,1.0,3.3,0.040,--,7.9,7.2,7.0,0.06,--,--,--,--,1.10,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/3/11 上午 10:17:00,2182,--,3.2,26.3,24.3,8.04,605,--,7.0,83.9,--,5.8,0.042,--,8.3,7.3,5.8,0.07,--,--,--,--,1.05,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/2/19 上午 09:57:00,2182,52,0.5,32.6,27.3,8.10,600,--,8.6,108.0,1.1,5.9,0.023,--,2.8,6.4,<4.0,0.03,--,--,--,--,1.54,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/2/19 上午 10:02:00,2182,--,3.8,32.6,26.9,8.06,596,--,7.9,99.5,--,7.2,0.026,--,2.9,6.4,<4.0,0.05,--,--,--,--,1.63,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/1/7 上午 09:55:00,2182,49,0.5,30.6,23.6,8.43,588,--,9.1,106.1,1.2,2.6,0.025,--,5.1,5.7,<4.0,0.01,--,--,--,--,1.58,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2019/1/7 上午 10:02:00,2182,--,4.0,30.6,23.0,8.39,591,--,9.0,103.7,--,1.8,0.022,--,3.3,3.9,<4.0,0.02,--,--,--,--,1.27,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/12/10 上午 10:30:00,2183,49,0.5,22.2,21.7,8.14,566,--,9.3,104.2,1.8,3.5,0.026,--,3.4,4.6,<4.0,0.02,--,--,--,--,1.93,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/11/12 上午 10:16:00,2183,46,0.5,26.6,26.5,7.99,524,--,8.9,110.6,2.0,3.8,0.016,--,3.3,4.0,4.9,0.03,--,--,--,--,0.80,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/10/15 上午 10:16:00,2183,46,0.5,31.0,29.8,8.05,485,--,8.4,110.2,2.0,3.3,0.017,--,3.1,3.7,<4.0,0.02,--,--,--,--,0.96,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/9/12 上午 10:17:00,2183,49,0.5,31.0,31.0,8.40,350,--,9.6,129.0,2.0,5.3,0.022,--,3.6,4.1,<4.0,0.01,--,--,--,--,1.17,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/8/15 上午 10:21:00,2183,56,0.5,28.5,29.0,8.20,333,--,7.6,100.6,0.9,7.2,0.038,--,12,9.6,8.6,0.05,--,--,--,--,1.28,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/7/17 上午 10:44:00,2183,49,0.5,33.0,32.5,8.42,386,--,8.3,115.8,1.6,6.3,0.018,--,2.5,3.2,6.4,0.03,--,--,--,--,2.01,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/6/20 上午 10:32:00,2183,46,0.5,33.0,31.1,8.20,449,--,7.8,106.6,1.8,3.1,0.016,--,3.6,3.3,5.9,0.06,--,--,--,--,1.16,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/5/13 上午 10:32:00,2183,46,0.5,31.0,30.0,8.26,474,--,8.7,115.8,1.4,2.4,0.016,--,3.3,3.8,<4.0,0.04,--,--,--,--,0.90,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/4/17 上午 10:26:00,2183,50,0.5,26.0,28.1,8.35,584,--,6.8,87.8,1.4,3.8,0.025,--,3.8,4.7,5.4,0.07,--,--,--,--,1.01,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/3/11 上午 10:33:00,2183,52,0.5,26.5,24.5,8.05,610,--,6.6,79.1,1.4,5.3,0.031,--,5.9,5.2,5.2,0.06,--,--,--,--,1.23,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/2/19 上午 10:16:00,2183,50,0.5,33.0,27.4,8.15,598,--,9.1,114.6,1.2,3.8,0.021,--,2.3,4.4,4.0,0.01,--,--,--,--,1.47,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2019/1/7 上午 10:15:00,2183,46,0.5,31.3,23.5,8.66,590,--,8.8,102.5,2.0,1.9,0.024,--,2.7,3.3,<4.0,0.02,--,--,--,--,1.30,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/12/10 上午 10:43:00,2184,53,0.5,22.2,21.6,8.18,568,--,9.4,105.0,1.2,6.9,0.028,--,7.8,8.8,<4.0,0.01,--,--,--,--,0.83,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/11/12 上午 10:31:00,2184,56,0.5,26.8,26.8,7.98,546,--,8.7,108.8,1.0,8.8,0.034,--,8.8,8.4,<4.0,0.02,--,--,--,--,0.72,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/10/15 上午 10:31:00,2184,53,0.5,31.0,30.3,8.10,478,--,8.6,114.4,1.0,4.3,0.033,--,7.6,7.4,4.5,0.01,--,--,--,--,1.00,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/9/12 上午 10:31:00,2184,57,0.5,31.5,31.5,8.38,360,--,9.5,129.2,1.0,11.6,0.034,--,8.5,9.0,4.5,0.02,--,--,--,--,1.08,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/8/15 上午 10:35:00,2184,55,0.5,28.5,29.6,8.34,374,--,8.1,105.2,1.2,12.4,0.027,--,6.8,6.1,6.0,0.02,--,--,--,--,1.64,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/7/17 上午 10:57:00,2184,51,0.5,33.2,32.8,8.40,412,--,8.8,122.5,1.2,5.9,0.022,--,4.9,6.4,5.2,0.03,--,--,--,--,1.10,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/6/20 上午 10:47:00,2184,53,0.5,33.0,31.2,8.21,430,--,8.1,109.8,1.0,7.5,0.024,--,7.4,7.3,7.1,0.04,--,--,--,--,1.15,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/5/13 上午 10:44:00,2184,52,0.5,31.0,30.1,8.24,475,--,8.6,114.2,0.9,3.9,0.024,--,6.6,7.6,<4.0,0.02,--,--,--,--,0.95,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/4/17 上午 10:39:00,2184,56,0.5,26.0,28.1,8.31,584,--,7.1,91.8,1.0,6.8,0.040,--,6.8,6.8,6.6,0.06,--,--,--,--,1.00,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/3/11 上午 10:43:00,2184,57,0.5,26.7,24.6,8.08,583,--,6.6,79.0,0.9,5.0,0.062,--,16,14.6,5.0,0.09,--,--,--,--,1.10,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/2/19 上午 10:27:00,2184,49,0.5,33.2,28.0,8.16,595,--,8.9,112.8,1.4,4.0,0.020,--,2.4,4.8,<4.0,<0.01,--,--,--,--,1.53,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2019/1/7 上午 10:30:00,2184,45,0.5,31.8,23.6,8.55,591,--,8.8,102.7,1.5,1.7,0.017,--,3.4,3.7,<4.0,0.02,--,--,--,--,1.41,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2019/12/11 上午 10:45:00,2185,73,0.5,23.5,23.6,7.94,628,--,7.7,90.4,0.6,20.8,0.417,--,19,21.3,8.9,1.59,--,--,--,--,2.11,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2019/11/13 上午 10:39:00,2185,79,0.5,27.8,27.5,8.14,582,--,7.9,100.2,0.5,97.0,0.453,--,17,20.7,16.1,0.31,--,--,--,--,1.90,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2019/10/16 上午 10:22:00,2185,71,0.5,31.0,29.0,8.00,504,--,7.0,91.2,0.6,40.5,0.191,--,22,23.8,10.5,0.06,--,--,--,--,1.72,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2019/9/18 上午 10:47:00,2185,75,0.5,30.0,29.6,8.02,446,--,7.7,102.4,0.6,46.6,0.360,--,18,19.4,10.0,0.05,--,--,--,--,1.87,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2019/8/22 上午 11:02:00,2185,69,0.5,32.1,29.5,8.02,367,--,8.1,107.0,0.5,28.0,0.135,--,55,46.0,10.3,0.11,--,--,--,--,1.28,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2019/7/16 上午 09:00:00,2185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
